"ID","Group","Subject","Initials","Item number","Stimulus filename","Stimulus gender","Condition","Participant response","Reaction time","Accuracy","Response - Auditory","Response - Visual","Response - Fused","Response descriptor"
"D,4,IM","D","4","IM","28","lor_Bv.avi","Female","VO","2","3401.37",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","31","lor_Dd.avi","Female","AV_C","4","2128.30",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","19","mik_Dd.avi","Male","AV_C","4","2428.56",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","12","lor_Gv.avi","Female","VO","7","2498.80",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","14","mik_Bb.avi","Male","AV_C","2","2907.68",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","3","lor_Bg.avi","Female","AV_M","2","-3381.35",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","6","lor_Db.avi","Female","AV_M","4","-2458.60",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","22","mik_Gb.avi","Male","AV_M","7","-2083.56",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","21","mik_Ga.avi","Male","AO","7","5232.12",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","23","mik_Gg.avi","Male","AV_C","7","2256.84",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","1","lor_Ba.avi","Female","AO","2","4293.06",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","13","mik_Ba.avi","Male","AO","2","2299.33",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","18","mik_Db.avi","Male","AV_M","4","-2882.26",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","16","mik_Bv.avi","Male","VO","2","2647.20",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","20","mik_Dv.avi","Male","VO","4","2523.16",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","11","lor_Gg.avi","Female","AV_C","7","2663.40",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","24","mik_Gv.avi","Male","VO","4","-2368.38",0,-1,0,1,"Incorrect"
"D,4,IM","D","4","IM","4","lor_Bv.avi","Female","VO","2","2515.89",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","17","mik_Da.avi","Male","AO","4","2649.81",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","2","lor_Bb.avi","Female","AV_C","2","2592.09",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","5","lor_Da.avi","Female","AO","4","3391.38",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","10","lor_Gb.avi","Female","AV_M","7","-1961.02",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","7","lor_Dd.avi","Female","AV_C","4","3026.57",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","15","mik_Bg.avi","Male","AV_M","2","-2646.13",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","9","lor_Ga.avi","Female","AO","7","2124.12",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","8","lor_Dv.avi","Female","VO","4","2127.05",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","64","mik_Bv_4dB.avi","Male","VO","2","3134.32",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","60","lor_Gv_4dB.avi","Female","VO","2","-3530.27",0,-1,0,1,"Incorrect"
"D,4,IM","D","4","IM","66","mik_Db_4dB.avi","Male","AV_M","4","-2498.12",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","67","mik_Dd_4dB.avi","Male","AV_C","4","2205.76",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","54","lor_Db_4dB.avi","Female","AV_M","4","-2302.04",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","70","mik_Gb_4dB.avi","Male","AV_M","4","2534.99",1,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","52","lor_Bv_4dB.avi","Female","VO","2","3152.25",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","61","mik_Ba_4dB.avi","Male","AO","2","3076.91",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","59","lor_Gg_4dB.avi","Female","AV_C","7","2757.54",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","71","mik_Gg_4dB.avi","Male","AV_C","4","-2432.18",0,0,0,-1,"Incorrect"
"D,4,IM","D","4","IM","69","mik_Ga_4dB.avi","Male","AO","7","3229.68",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","65","mik_Da_4dB.avi","Male","AO","4","2290.36",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","58","lor_Gb_4dB.avi","Female","AV_M","7","-2558.61",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","53","lor_Da_4dB.avi","Female","AO","7","-2379.56",0,0,-1,-1,"Incorrect"
"D,4,IM","D","4","IM","68","mik_Dv_4dB.avi","Male","VO","4","2529.45",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","55","lor_Dd_4dB.avi","Female","AV_C","4","2165.42",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","56","lor_Dv_4dB.avi","Female","VO","4","2527.05",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","62","mik_Bb_4dB.avi","Male","AV_C","2","2628.35",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","63","mik_Bg_4dB.avi","Male","AV_M","4","2505.29",1,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","50","lor_Bb_4dB.avi","Female","AV_C","2","2332.16",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","49","lor_Ba_4dB.avi","Female","AO","2","2351.11",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","57","lor_Ga_4dB.avi","Female","AO","7","2991.75",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","51","lor_Bg_4dB.avi","Female","AV_M","7","-3173.37",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","72","mik_Gv_4dB.avi","Male","VO","4","-2219.04",0,-1,0,1,"Incorrect"
"D,4,IM","D","4","IM","92","mik_Dv_4dB.avi","Male","VO","4","1896.06",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","95","mik_Gg_4dB.avi","Male","AV_C","4","-2476.35",0,0,0,-1,"Incorrect"
"D,4,IM","D","4","IM","78","lor_Db_4dB.avi","Female","AV_M","7","-3447.19",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","89","mik_Da_4dB.avi","Male","AO","4","2453.43",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","94","mik_Gb_4dB.avi","Male","AV_M","4","2310.05",1,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","75","lor_Bg_4dB.avi","Female","AV_M","7","-2785.67",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","77","lor_Da_4dB.avi","Female","AO","4","3721.38",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","86","mik_Bb_4dB.avi","Male","AV_C","2","2396.75",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","96","mik_Gv_4dB.avi","Male","VO","4","-3128.02",0,-1,0,1,"Incorrect"
"D,4,IM","D","4","IM","90","mik_Db_4dB.avi","Male","AV_M","4","-2264.20",0,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","73","lor_Ba_4dB.avi","Female","AO","2","2726.77",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","84","lor_Gv_4dB.avi","Female","VO","7","4183.08",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","88","mik_Bv_4dB.avi","Male","VO","2","3047.18",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","74","lor_Bb_4dB.avi","Female","AV_C","2","3880.97",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","87","mik_Bg_4dB.avi","Male","AV_M","4","2675.14",1,-2,-2,-2,"Ella to fill"
"D,4,IM","D","4","IM","83","lor_Gg_4dB.avi","Female","AV_C","7","1714.71",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","79","lor_Dd_4dB.avi","Female","AV_C","4","2260.36",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","76","lor_Bv_4dB.avi","Female","VO","2","2778.93",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","91","mik_Dd_4dB.avi","Male","AV_C","4","2207.60",1,1,1,-1,"Correct"
"D,4,IM","D","4","IM","93","mik_Ga_4dB.avi","Male","AO","4","-2299.46",0,0,-1,-1,"Incorrect"
"D,4,IM","D","4","IM","85","mik_Ba_4dB.avi","Male","AO","2","2709.09",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","81","lor_Ga_4dB.avi","Female","AO","7","2649.37",1,1,-1,-1,"Correct"
"D,4,IM","D","4","IM","80","lor_Dv_4dB.avi","Female","VO","4","2805.06",1,-1,1,0,"Correct"
"D,4,IM","D","4","IM","82","lor_Gb_4dB.avi","Female","AV_M","7","-2258.04",0,-2,-2,-2,"Ella to fill"
"D,5,EM","D","5","EM","36","lor_Gv.avi","Female","VO","2","-5514.50",0,-1,0,1,"Incorrect"
"D,5,EM","D","5","EM","30","lor_Db.avi","Female","AV_M","4","-3693.79",0,-2,-2,-2,"Ella to fill"
"D,5,EM","D","5","EM","38","mik_Bb.avi","Male","AV_C","2","3291.28",1,1,1,-1,"Correct"
"D,5,EM","D","5","EM","43","mik_Dd.avi","Male","AV_C","4","2081.49",1,1,1,-1,"Correct"
"D,5,EM","D","5","EM","31","lor_Dd.avi","Female","AV_C","4","2334.13",1,1,1,-1,"Correct"
"D,5,EM","D","5","EM","25","lor_Ba.avi","Female","AO","2","2528.08",1,1,-1,-1,"Correct"
"D,5,EM","D","5","EM","35","lor_Gg.avi","Female","AV_C","7","3228.04",1,1,1,-1,"Correct"
"D,5,EM","D","5","EM","29","lor_Da.avi","Female","AO","4","2693.33",1,1,-1,-1,"Correct"
"D,5,EM","D","5","EM","42","mik_Db.avi","Male","AV_M","4","-3884.24",0,-2,-2,-2,"Ella to fill"
"D,5,EM","D","5","EM","32","lor_Dv.avi","Female","VO","4","2922.59",1,-1,1,0,"Correct"
"D,5,EM","D","5","EM","28","lor_Bv.avi","Female","VO","2","2384.58",1,-1,1,0,"Correct"
